"Projeto";"Tipo";"Situação";"Título";"Descrição";"Data de início";"Data limite";"Atribuído para";"Lotação"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006396";"h1. Smartphone Moto G14 50MP + 2MP 128GB 4G XT2341 Motorola

O Motorola Moto G14 128GB chegou para facilitar o seu dia a dia. Além do excelente espaço para armazenamento, o dispositivo também apresenta um design moderno, versátil e leve. A tela é imersiva, com 6.5 polegadas e excelente resolução. O Motorola Moto G14 apresenta uma câmera dupla: 50 MP + 2 MP (Quad Pixel). Assim, você registra todos os momentos em ótima qualidade. O zoom digital é de até 8x e você pode produzir conteúdo digital por horas. E não se preocupe com travamentos: o smartphone tem o Android 13 como sistema operacional, em alinhamento com uma Memória RAM de 4 GB e UNISOC T616 2,0 GHz Octa-Core como processador. Conte com os seguintes sensores: Acelerômetro, proximidade, luz ambiente, giroscópio, impressão digital e desbloqueio facial. Para dar mais liberdade de escolha ao usuário, o aparelho é dual chip. Assim, você pode escolher entre as melhores operadoras e ficar sempre conectado. Com o Motorola G14 você vai estar sempre em ação! Garanta agora mesmo o seu! Características do Produto: Marca: Motorola Modelo: Moto G14 Referência de modelo: XT2341 Sistema operacional: Android 13 Processador: UNISOC T616 (2,0 GHz Octa-Core) Mali-G57 MPI 750GHz Memória Interna: 128 GB Memória RAM: 4 GB Modelo de chip: Nano SIM (4FF) Quantidade de chips: Dual chip (slot compartilhado com cartão Micro SD) Bateria: 5000mAh mAh Tela: 6,5 polegadas Tipo de tela: IPS Resolução da tela: FHD+ 1080 x 2400 pixels Frequência da tela: 60 Hz Número de cores: 16 milhões Resolução da gravação de vídeo: Full HD (30fps) Câmera principal: 50MP + 2MP Flash principal: LED Câmera frontal: 8 MP Flash frontal: Sim (usando a tela) Abertura 50MP: Abertura f/1.8, 2MP: Abertura f/2.4 Foco: Autofoco Internet: 4G Wi-Fi: 802.11 a/b/g/n/ac | 2,4 GHz e 5 GHz Bluetooth: 5.0 Zoom digital: 8x Tipo de Conexão USB: USB-C Entrada para cartão de memória: Sim, cartão Micro SD de até 512GB Banda: 2G - GSM 850/900/1800/1900 MHz 3G - WCDMA 850/900/1700/1900/2100 MHz 4G - LTE B1/B2/B3/B4/B5/B7/B8/B13/B26/B28/B38/B40/B66 Possui Touchscreen: Sim Possui GPS: Sim Possui A-GPS: Sim Possui Rádio FM: Sim Possui leitor de impressão digital: Sim Possui reconhecimento facial: Sim Possui NFC: Não Possui TV integrada: Não Homologação Anatel: 09362-23-00330 Mais informações: A memória interna é distribuída entre sistema operacional, aplicativos e memória do usuário Conteúdo da Embalagem: Smartphone, Kit Manuais, Fone de Ouvido, Cabo USB-A/USB-C, Carregador de Parede e Ferramenta de remoção de Chip Dimensões do Produto: Altura: 16,14 cm Largura: 7,38 cm Profundidade: 0,79 cm Peso: 0,17 kg Garantia do Fabricante: 12 meses

!{max-width:250px; height:auto}https://a-static.mlcdn.com.br/280x210/smartphone-moto-g14-50mp-2mp-128gb-4g-xt2341-motorola/lojascolombooficial/1578828/badd228373ea164e1dc990d1b7f4106c.jpeg! !{max-width:250px; height:auto}https://a-static.mlcdn.com.br/90x90/smartphone-moto-g14-50mp-2mp-128gb-4g-xt2341-motorola/lojascolombooficial/1578828/badd228373ea164e1dc990d1b7f4106c.jpeg! !{max-width:250px; height:auto}https://a-static.mlcdn.com.br/90x90/smartphone-moto-g14-50mp-2mp-128gb-4g-xt2341-motorola/lojascolombooficial/1578828/a7b3570751acbcbc81e04df90be0c28a.jpeg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006397";"h1. Hosioe Mini microfone de lapela sem fio com clip Omnidirecional Mic 2 Transmissor 1 Receptor com Protetor de Vento Substituição para Smartphone iOS Transmissão ao Vivo Gravação de Entrevista Vídeo";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006398";"h1. Kit receptor transmissor 2.4G Kit de reversão sem fio Receptor transmissor ABS para câmera de reversão de carro (preto)

O kit receptor transmissor sem fio 2.4G foi especialmente projetado para a câmera de ré do seu veículo. Ele é projetado para conectar a câmera de ré e a tela frontal para entender melhor e mais oportunamente o status de ré do carro. O kit receptor e transmissor é a escolha ideal!

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/51i8cDuB7uL._AC_UL320_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31zBa+BxvEL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31HyhAZdv5L._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006399";"h1. Carregador iPhone 12 13 14 Magsafe 20w Preto Original

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_619052-MLB71640426891_092023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006400";"h1. Smartphone Tecno Spark 10 5g 128/8ram Preto

O vendedor não inseriu a descrição do produto Garantia do vendedor: 3 meses

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_772802-MLB70681457113_072023-V.webp! !{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_772802-MLB70681457113_072023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006401";"h1. Correia Paracord Pérola Bandas De Luxo Acessórios De Joias Pulseira De Relógio Ajustável Banda De Luxo Presente Para Homens Mulheres Ajuste Pérolas De Imitação Arco De Cabelo";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006402";"h1. Módulo Multiplicador de Frequência de RF, Multiplicador de Frequência Melhora a Estabilidade de Frequência RFin 0,85-2 GHz para Transmissor de Rádio

Componente importante: Na máquina de comunicação chaveada por fase, o dobrador de frequência é uma parte importante do circuito de recuperação da portadora. Aumentar o deslocamento de frequência: Os dobradores de frequência podem ser usados ​​em equipamentos de modulação de frequência para aumentar o deslocamento de frequência. O coeficiente de projeto N é 2: a frequência de entrada é f1, a frequência de saída é f 0 = nf1, o coeficiente de projeto n é 2, para atender aos seus requisitos de uso. Duplicador de Frequência: O dobrador de frequência faz com que a frequência do sinal de saída seja multiplicada pela frequência do sinal de entrada, sem fonte de alimentação, usando dispositivos duplicadores de frequência passivos. Duplicadores de frequência são amplamente usados: por exemplo, se usados ​​em um transmissor, eles fazem com que o oscilador principal oscile em uma frequência mais baixa, melhorando assim a estabilidade da frequência.

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41D5QpjVrmL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/51hE-sGBd5L._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/51dowC+fWcL._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006403";"h1. Monitor Transmissor Receptor, Plug and Play 25MHz de Largura de Banda ANLEON S2T 570-590Mhz Sistema de Monitoramento Sem Fio para Dispositivo Eletrônico (plugue americano)

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31eOBwWiVdL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41ikU-sc6GL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41qZtH2ZSmL._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006404";"h1. Microfone de lapela sem fio compatível com iPhone iPad, microfone de lapela Plug-Play para gravação, YouTube, TikTok, Facebook Live Stream, Redução de Ruído Auto-Sync (sem necessidade de aplicativo ou Bluetooth)";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006405";"h1. IMIKEYA Caixa Roteador Rack Suportes De Tv Roteadores De Computador Roteador Sem Fio Wifi Hider Rack Organizador De Cabos De Mesa Modem Roteador Prateleira Suporte De Armazenamento De";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006406";"h1. Battria Hg30 Para Moto G5s Xt1792 Moto G6 + Garantia 1 Ano!

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_904923-MLB70872273148_082023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006407";"h1. Vaguelly 2 Pçs Antena De Rádio Amplificador De Carro Amplificador De Antena De Carro Conversor De Antena Decorativa De Carro Amplificador De Antena De Veículo Universal Decorar

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31yOterLrPL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41WLR8zIFEL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41G4L9Af9NL._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006408";"h1. Drone com câmera para adultos e crianças, Folding Brushless Aircraft 6K/8K HD Professional Aerial Camera GPS Long-endurance Aircraft (6k 1 BATERIA)";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006409";"h1. Bolsa de alto-falante Bluetooth anti-impacto, capa protetora de alto-falante Bluetooth, alto-falante Bluetooth de proteção para alto-falante Bluetooth Beoplay P2";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006410";"h1. Carregador Portátil Power Bank Indução Magnético 10000mah

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_831414-MLB70092374531_062023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006411";"h1. Carro Adaptador Dente Azul,dente azul para carro | Conector Blue Tooth para carro com conexões sem fio e design redução ruído, carro transmissor Blue Tooth para música Rossev";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006412";"h1. Power Bank 3.000ma Com Lanterna Led Cabo Micro Usb Pb30 ELG

Use seu dispositivo a qualquer hora, em qualquer lugar, garantindo um carregamento eficiente e seguro com o carregador da ELG PB30.

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_697671-MLU69345304754_052023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006413";"h1. Transmissor de corrente para tensão, 0-20MA a 0-5V C/V do módulo de sinal do conversor Corrente para tensão

Características:

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/61MNfKLXrsL._AC_UL320_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/51U0SojzH9L._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/61zj1fj26SL._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006414";"h1. lifcasual Carregador USB rápido com QC3.0 Porto 40 W Estação De Carregamento com 8 Portas de Carregamento e Tipo-C Porta Display LCD Compatibilidade Ampla Chip Inteligente

O dispositivo de carregamento rápido LCD Intelligent Charge Desktop possui display LCD. O chip inteligente melhora a eficiência de carregamento ao grau máximo. A tensão estável reduz os danos ao dispositivo. Carregamento rápido QC 3.0 e carregador de economia de tempo Carregamento inteligente e tecnologias de carregamento rápido QC 3.0 são nossas principais vantagens. Ele pode reconhecer diferentes dispositivos e combinar automaticamente a corrente de carga ideal. Não só satisfaz a velocidade de carga, mas também protege a vida útil do dispositivo. Carregue mais dispositivos Se você acha que este carregador USB só carrega seu smartphone, você está errado. Este carregador rápido compatível possui 7 portas de carregamento diferentes e 1 porta tipo C. Ele permite que você carregue 7 dispositivos, ou seja, MP3, smartphone, câmera, tablet. Proteção completa O chip inteligente integrado detecta automaticamente o dispositivo. Isso não danificará seus componentes eletrônicos por causa de sobretensão e sobrecorrente. Qualidade suprema Cada carregador é estritamente fabricado com 26 testes de segurança. É altamente estável e passou por várias certificações autorizadas, como CCC / CE / FCC / UL. ABS à prova de fogo

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41FPWhJZWdL._AC_UL320_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31AEsQjITFL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/41KgkkUuo0L._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006415";"h1. Carregador Turbo Carregamento Rápido P/ Galaxy Tab S9, S9 Plus 5v=3.1A 30w Type-C e Micro-USB LE296V - Lelong

Carregue dispositivos compatíveis até 4 vezes mais rápido que o carregamento convencional. Funciona também com a tecnologia Quick Charge e por ser um carregador homologado pela ANATEL passou por rigorosos testes, dispondo de um o circuito bem dimensionado que garante uma carga segura para seus dispositivos e evita instabilidade durante o carregamento, sobretensão, sobrecargas e superaquecimento.Possui cabo com saída USB-C e Adaptador Micro-USB, podendo ser utilizado em todos os smartphones com essas duas saídas.Com uma potência de carga de ate 30w esse carregador é o ideal para o dia-a-dia seja no trabalho, casa ou viagem.Para celulares ou smartphone sem a função Turbo esse carregador se comportara com carga em velocidade normal de forma segura.INFORMAÇÕES TÉCNICAS:Marca: Lelong / Modelo: LE-296VCarregador: Função: Quick ChargeTensão de Entrada: 110v/220v (bivolt)Tensão de Saída: 5V=3.1A / 9V=3.1A / 12V=2.5APotência de Saída: Max 30WConector de Saída: USBTipo do Cabo: USB-C com adaptador Micro-USBCarrega celulares: Type-C e Micro-USBVelocidade: 2.0, 3.0 e 3.1 (pode variar conforme seu USB e entrada do Celular, podendo variar velocidade de transferência de dados conforme estabilidade da porta USB usada)Tamanho do Cabo: 1 MetroANATEL: 05148-23-12505Conteúdo da Embalagem:1 Carregador Turbo Carga Rápida 30W – LE296VGarantia:Confira O Produto No Ato do Recebimento, Garantia Apenas Contra Defeitos De Fabricação Diretamente Com Fabricante/Fornecedor.Obs. 1: As fotos do anuncio são meramente ilustrativa, as cores podem variar de tonalidade conforme as configurações do seu monitor ou tela. O efeito da foto/vídeoObs. 2: Todos os produtos são examinados antes do envio, ao receber o produto o usuário deve operá-lo de acordo com as especificações do anuncio, embalagem, manual ou informações do fabricante. A garantia, não poderá ser utilizada, caso o produto apresente sinais de mal uso.Cuidados: Evita quedas ou pancadas que posa danificar ou desregular o funcionamento do produto. Não utilizar produto químico ou material abrasivo sobre a estampa.

!{max-width:250px; height:auto}https://a-static.mlcdn.com.br/280x210/carregador-turbo-carregamento-rapido-p-galaxy-tab-s9-s9-plus-5v-3-1a-30w-type-c-e-micro-usb-le296v-lelong/espacoeletronicos/00863344777711ee81cd4201ac185040/59068c6b43740aa145a1ea158de6d088.jpeg! !{max-width:250px; height:auto}https://a-static.mlcdn.com.br/90x90/carregador-turbo-carregamento-rapido-p-galaxy-tab-s9-s9-plus-5v-3-1a-30w-type-c-e-micro-usb-le296v-lelong/espacoeletronicos/00863344777711ee81cd4201ac185040/59068c6b43740aa145a1ea158de6d088.jpeg! !{max-width:250px; height:auto}https://a-static.mlcdn.com.br/90x90/carregador-turbo-carregamento-rapido-p-galaxy-tab-s9-s9-plus-5v-3-1a-30w-type-c-e-micro-usb-le296v-lelong/espacoeletronicos/00863344777711ee81cd4201ac185040/bc58d06720f4abcfda92ba1992349a61.jpeg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006416";"h1. Carregador Premium Turbo Dual Para iPhone Android Usb Tipo C Cor Preto

Use seu dispositivo a qualquer hora, em qualquer lugar, garantindo um carregamento eficiente e seguro com o carregador da Essager 33W Dual Com Display. Adaptado para onde você estiver O adaptador de corrente para paredes oferece uma boa combinação de força e peso para que você possa carregar seu dispositivo onde precisar.

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_900339-MLU69879791342_062023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006417";"h1. Churrasqueira Móvel Pro Tork De Aço + Grelha + Espetos

Cozinhe com prazer! Esta churrasqueira Pro Tork será sua aliada para entreter a seus convidados e receber todos os aplausos. Com ela, você poderá preparar os melhores cortes e os legumes mais deliciosos de maneira prática e confortável. Acenda o fogo e comece a desfrutar Leve sua churrasqueira para onde quiser! Mova-a facilmente para o jardim e desfrute de um rico churrasco ao ar livre.

!{max-width:250px; height:auto}https://http2.mlstatic.com/D_NQ_NP_799515-MLU72641119565_112023-F.webp!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006418";"h1. Bolsa para celular com padrão de plugue de cabo de carregamento para pendurar bolso preto";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
"Rotulagem de Dados";"Rotulagem de Dados";"Responder pesquisa";"LABEL_PACP_2024_00006419";"h1. SPYMINNPOO RC Airplane Folding Propeller, Ultra Light Carbon Fiber Propeller with Adapter Ring for RC Fixing Wing Aircraft

Premium Material: RC propeller is made of carbon fiber and aluminum alloy, high torsional stiffness, not easy to deform, sturdy and durable. Precise Design: Blade thickness is extremely thin, reduce the power absorption to the motor, ensure high accuracy and high efficiency operation. Excellent Performance: Professional manufacturing, exquisite workmanship, light weight, balance and strong stability, high reliability. Size: Propeller length is 405mm/15.94in, adapter ring inner diameter is 5mm/0.20in, small hole diameter in the middle is 6mm/0.24in. Universal Fitment: Folding propeller fits for fixed wing, suitable for universal installation size of various brands of motors.

!{max-width:250px; height:auto}https://m.media-amazon.com/images/I/21NLGS4eNzL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31PEDEuDkJL._AC_.jpg! !{max-width:250px; height:auto}https://m.media-amazon.com/images/I/31P1uvF6wiL._AC_.jpg!";"29/04/2024";"31/05/2024";"jcsilva";"GR04"
